1.8077 0 2e-05
1.7898 0 2e-05
1.7721 0 2e-05
1.7546 0 2e-05
1.7372 0 2e-05
1.72 0 2e-05
1.703 0 2e-05
1.6861 0 2e-05
1.6694 0 2e-05
1.6529 0 2e-05
1.6365 0.7754 0.011
1.6203 0 2e-05
1.6043 0 2e-05
1.5884 0.7977 0.0109
1.5727 0 2e-05
1.5571 0 2e-05
1.5417 0 2e-05
1.5264 0.7335 0.0111
1.5113 0 2e-05
1.4963 0 2e-05
1.4815 0.7778 0.0121
1.4669 0 2e-05
1.4523 0 2e-05
1.4379 0.773 0.0116
1.4237 0 2e-05
1.4096 0.7736 0.0035
1.3957 0 2e-05
1.3818 0.8011 0.00114
1.3682 0 2e-05
1.3546 0 2e-05
1.3412 0 2e-05
1.3279 0 2e-05
1.3148 0.7765 0.0114
1.3018 0 2e-05
1.2889 0 2e-05
1.2761 0.7872 0.0125
1.2635 0 2e-05
1.251 0 2e-05
1.2386 0.7776 0.014
1.2263 0 2e-05
1.2142 0 2e-05
1.2021 0.7669 0.0136
1.1902 0 2e-05
1.1785 0.763 0.0136
1.1668 0 2e-05
1.1552 0 2e-05
1.1438 0 2e-05
1.1325 0.752 0.015
1.1213 0 2e-05
1.1102 0 2e-05
1.0992 0 2e-05
1.0883 0 2e-05
1.0775 0 2e-05
1.0668 0 2e-05
1.0563 0 2e-05
1.0458 0 2e-05
1.0355 0 2e-05
1.0252 0 2e-05
1.0151 0 2e-05
1.005 0 2e-05
0.9951 0 2e-05
0.9852 0 2e-05
0.9755 0 2e-05
0.9658000000000002 0 2e-05
0.9562 0 2e-05
0.9468 0 2e-05
0.9374 0 2e-05
0.9281 0 2e-05
0.9189 0 2e-05
0.9098 0 2e-05
0.9008 0 2e-05
0.8919 0 2e-05
0.8831 0 2e-05
0.8742999999999999 0 2e-05
0.8657 0 2e-05
0.8570999999999999 0 2e-05
0.8486 0 2e-05
0.8401999999999998 0 2e-05
0.8318999999999999 0 2e-05
0.8237 0 2e-05
0.8155 0 2e-05
0.8074 0 2e-05
0.7994 0 2e-05
0.7915 0 2e-05
0.7836999999999998 0 2e-05
0.7759 0 2e-05
0.7682 0 2e-05
0.7606 0 2e-05
0.7531 0 2e-05
0.7456 0 2e-05
0.7382999999999998 0 2e-05
0.731 0 2e-05
0.7237 0 2e-05
0.7166 0 2e-05
0.7095 0 2e-05
0.7024 0 2e-05
0.6955 0 2e-05
0.6886 0 2e-05
0.6818 0 2e-05
0.675 0 2e-05
0.6683 0 2e-05
0.6617 0 2e-05
0.6552 0 2e-05
0.6487 0 2e-05
0.6423 0 2e-05
0.6359 0 2e-05
0.6296 0 2e-05
0.6234 0 2e-05
0.6172 0 2e-05
0.6111 0 2e-05
0.605 0 2e-05
0.599 0 2e-05
0.5931 0 2e-05
0.5872 0 2e-05
0.5814 0 2e-05
0.5757 0 2e-05
0.57 0 2e-05
0.5643 0 2e-05
0.5587 0 2e-05
0.5532 0 2e-05
0.5477 0 2e-05
0.5423 0 2e-05
0.5369 0 2e-05
0.5316 0 2e-05
0.5264 0 2e-05
0.5212 0 2e-05
0.516 0 2e-05
0.5109 0 2e-05
0.5058 0 2e-05
0.5008 0 2e-05
0.4959 0 2e-05
0.4909 0 2e-05
0.4861 0 2e-05
0.4813 0 2e-05
0.4765 0 2e-05
0.4718 0 2e-05
0.4671 0 2e-05
0.4625 0 2e-05
0.4579 0 2e-05
0.4534 0 2e-05
0.4489 0 2e-05
0.4444 0 2e-05
0.44 0 2e-05
0.4357 0 2e-05
0.4314 0 2e-05
0.4271 0 2e-05
0.4229 0 2e-05
0.4187 0 2e-05
0.4145 0 2e-05
0.4104 0 2e-05
0.4064 0 2e-05
0.4024 0 2e-05
0.3984 0 2e-05
0.3944 0 2e-05
0.3905 0 2e-05
0.3867 0 2e-05
0.3828 0 2e-05
0.379 0 2e-05
0.3753 0 2e-05
0.3716 0 2e-05
0.3679 0 2e-05
0.3642 0 2e-05
0.3606 0 2e-05
0.3571 0 2e-05
0.3535 0 2e-05
0.35 0 2e-05
0.3466 0 2e-05
0.3431 0 2e-05
0.3397 0 2e-05
0.3364 0 2e-05
0.333 0 2e-05
0.3297 0 2e-05
0.3265 0 2e-05
0.3232 0 2e-05
0.32 0 2e-05
0.3169 0 2e-05
0.3137 0 2e-05
0.3106 0 2e-05
0.3076 0 2e-05
0.3045 0 2e-05
0.3015 0 2e-05
